0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 -0.000846962 -0.000914197 -0.00103015 -0.00120995 -0.00147094 -0.00183003 -0.00229852 -0.00287543 -0.00354062 -0.00425013 -0.00493653 -0.00551674 -0.00590768 -0.00604689 -0.00591162 -0.00552876 -0.00496939 -0.00432841 -0.00369696 -0.00314005 -0.00268935 -0.00235152 -0.00212258 -0.00199526 -0.00195389 -0.00196334 -0.00196506 -0.00188827 -0.00167218 -0.00128745 -0.000746727 -0.000101901 0.000568758 0.00117893 0.00165383 0.00194604 0.00204296 0.00196462 0.0017541 0.00146463 0.00114755 0.000843919 0.000580632 0.000370637 0.000215731 0.000110406 4.55538e-05 1.13504e-05 -8.60462e-07 2.80748e-06 0 
0 -0.000914197 -0.00099577 -0.0011317 -0.00133743 -0.00162986 -0.00202427 -0.0025287 -0.00313705 -0.00382277 -0.0045354 -0.00520297 -0.005742 -0.0060747 -0.00614935 -0.00595691 -0.00553654 -0.00496561 -0.00433689 -0.00373232 -0.00320527 -0.0027788 -0.00245718 -0.00223929 -0.00212264 -0.00209527 -0.00212412 -0.00215222 -0.00211021 -0.00193705 -0.00159929 -0.00110119 -0.000484495 0.000180489 0.00081021 0.00132668 0.00167461 0.00183152 0.00180826 0.00164152 0.00138177 0.00108094 0.0007829 0.000518313 0.000303774 0.000143923 3.5066e-05 -3.10414e-05 -6.40485e-05 -7.28468e-05 -6.38169e-05 0 
0 -0.00103015 -0.0011317 -0.00129331 -0.00153064 -0.00185956 -0.00229305 -0.00283507 -0.00347389 -0.00417644 -0.00488659 -0.00552965 -0.00602444 -0.00630132 -0.00632129 -0.00608903 -0.0056534 -0.00509348 -0.00449496 -0.00392716 -0.00343148 -0.00302474 -0.00271203 -0.00249732 -0.00238306 -0.00235996 -0.00239632 -0.00243749 -0.00241778 -0.00227875 -0.00198522 -0.00153412 -0.00095631 -0.000311619 0.00032265 0.000868606 0.00126532 0.00148105 0.0015168 0.00140128 0.00118042 0.000905196 0.00062129 0.000362726 0.000149755 -9.86339e-06 -0.000117657 -0.000180681 -0.000208177 -0.000209132 -0.00018994 0 
0 -0.00120995 -0.00133743 -0.00153064 -0.00180516 -0.00217533 -0.00265105 -0.0032315 -0.00389873 -0.00461324 -0.005314 -0.00592542 -0.00637113 -0.00659222 -0.00656407 -0.00630487 -0.00587085 -0.0053389 -0.00478354 -0.00425907 -0.00379475 -0.00340301 -0.00309216 -0.00287272 -0.00275239 -0.0027241 -0.00275746 -0.00280093 -0.00279408 -0.00268301 -0.00243253 -0.00203326 -0.00150465 -0.000894143 -0.000269852 0.000293361 0.000730949 0.00100268 0.00109914 0.00103976 0.00086434 0.000621481 0.000357782 0.000110238 -9.71841e-05 -0.000253304 -0.000357089 -0.00041405 -0.000432765 -0.000422169 -0.000388491 0 
0 -0.00147094 -0.00162986 -0.00185956 -0.00217533 -0.00258935 -0.0031078 -0.00372449 -0.00441496 -0.00513346 -0.00581519 -0.00638545 -0.00677505 -0.00693794 -0.00686502 -0.00658741 -0.00616642 -0.00567346 -0.00516897 -0.00469063 -0.00425576 -0.00387364 -0.00355711 -0.00332405 -0.00318772 -0.00314376 -0.00316381 -0.00320043 -0.00319939 -0.00311229 -0.00290499 -0.00256253 -0.00209304 -0.00153026 -0.000930913 -0.000364283 0.000103472 0.000424596 0.000579165 0.000576389 0.000448591 0.000240784 -3.9189e-07 -0.000235369 -0.000436449 -0.000588737 -0.000688241 -0.000738544 -0.00074726 -0.000723096 -0.000671939 0 
0 -0.00183003 -0.00202427 -0.00229305 -0.00265105 -0.0031078 -0.00366527 -0.00431148 -0.00501544 -0.00572569 -0.00637483 -0.00689095 -0.00721407 -0.00731269 -0.00719379 -0.00690056 -0.00649734 -0.00604767 -0.0055961 -0.00516308 -0.00475424 -0.00437613 -0.00404626 -0.00378989 -0.00362635 -0.00355526 -0.003552 -0.00357441 -0.0035749 -0.00351056 -0.0033484 -0.00306835 -0.00266746 -0.00216535 -0.00160588 -0.00105083 -0.000566165 -0.000206022 -5.93466e-07 4.85816e-05 -3.46074e-05 -0.000209762 -0.000430977 -0.000656487 -0.000854854 -0.00100719 -0.00110611 -0.00115286 -0.00115374 -0.00111698 -0.00104797 0 
0 -0.00229852 -0.0025287 -0.00283507 -0.0032315 -0.00372449 -0.00431148 -0.00497464 -0.00567668 -0.00636124 -0.00695974 -0.0074048 -0.00764739 -0.00767168 -0.00750076 -0.00718881 -0.00680149 -0.00639296 -0.00599123 -0.00559968 -0.00521253 -0.0048333 -0.00448318 -0.00419406 -0.00399184 -0.00388201 -0.00384607 -0.00384871 -0.00384909 -0.00380891 -0.00369562 -0.00348397 -0.00316041 -0.00273059 -0.00222502 -0.00169675 -0.00121005 -0.000824277 -0.000579333 -0.000487636 -0.000534335 -0.00068442 -0.000893368 -0.00111756 -0.00132183 -0.00148301 -0.00158992 -0.00164097 -0.00164072 -0.00159667 -0.0015135 0 
0 -0.00287543 -0.00313705 -0.00347389 -0.00389873 -0.00441496 -0.00501544 -0.00567668 -0.0063557 -0.00699233 -0.00751824 -0.00787225 -0.00801761 -0.00795467 -0.00772213 -0.00738389 -0.00700551 -0.00663106 -0.00627237 -0.00591658 -0.00554688 -0.00516289 -0.0047877 -0.00445837 -0.00420757 -0.00404872 -0.00397213 -0.00395112 -0.00395164 -0.00393878 -0.00387904 -0.00374146 -0.00350228 -0.00315399 -0.00271404 -0.00222628 -0.00175228 -0.00135547 -0.00108472 -0.000963083 -0.000985032 -0.00112149 -0.00132986 -0.001565 -0.00178805 -0.00197135 -0.0020995 -0.00216759 -0.00217802 -0.0021371 -0.00204872 0 
0 -0.00354062 -0.00382277 -0.00417644 -0.00461324 -0.00513346 -0.00572569 -0.00636124 -0.00699233 -0.00755615 -0.00798617 -0.00822875 -0.00826025 -0.00809715 -0.00779272 -0.00741904 -0.0070404 -0.00669071 -0.00636667 -0.00604068 -0.00568548 -0.00529573 -0.00489423 -0.00452122 -0.00421582 -0.00400092 -0.00387809 -0.00383109 -0.00383285 -0.00385069 -0.00384863 -0.00378915 -0.00363858 -0.00337731 -0.0030107 -0.00257366 -0.00212452 -0.00172982 -0.00144647 -0.00130772 -0.00131736 -0.00145261 -0.00167327 -0.00193308 -0.00218963 -0.00241065 -0.00257621 -0.00267767 -0.00271476 -0.00269224 -0.00261308 0 
0 -0.00425013 -0.0045354 -0.00488659 -0.005314 -0.00581519 -0.00637483 -0.00695974 -0.00751824 -0.00798617 -0.00830004 -0.00841476 -0.00832009 -0.00804791 -0.00766455 -0.00724844 -0.00686155 -0.00652793 -0.00623084 -0.00592989 -0.0055884 -0.00519534 -0.00477099 -0.00435654 -0.00399643 -0.0037236 -0.00355239 -0.00347849 -0.00348229 -0.00353271 -0.0035901 -0.00360959 -0.0035478 -0.00337412 -0.00308317 -0.00270167 -0.00228456 -0.00190074 -0.00161423 -0.00146782 -0.00147443 -0.00161785 -0.00186078 -0.00215633 -0.0024589 -0.00273173 -0.00295026 -0.00310187 -0.00318327 -0.00319723 -0.00314587 0 
0 -0.00493653 -0.00520297 -0.00552965 -0.00592542 -0.00638545 -0.00689095 -0.0074048 -0.00787225 -0.00822875 -0.00841476 -0.00839422 -0.00816997 -0.00778796 -0.00732547 -0.00686533 -0.00646614 -0.00614273 -0.00586693 -0.0055881 -0.00526176 -0.00487107 -0.00443216 -0.00398483 -0.00357699 -0.00325075 -0.00303339 -0.00293318 -0.00293863 -0.00302048 -0.00313515 -0.00323011 -0.00325252 -0.00316173 -0.00294292 -0.00261552 -0.00223119 -0.00186058 -0.00157392 -0.00142276 -0.0014289 -0.00158288 -0.00185085 -0.00218602 -0.00254022 -0.00287268 -0.00315445 -0.00336896 -0.00350979 -0.00357742 -0.00357333 0 
0 -0.00551674 -0.005742 -0.00602444 -0.00637113 -0.00677505 -0.00721407 -0.00764739 -0.00801761 -0.00826025 -0.00832009 -0.00816997 -0.00782481 -0.00734274 -0.00680963 -0.00631053 -0.00589977 -0.00558379 -0.00532543 -0.00506683 -0.00475806 -0.00437728 -0.00393562 -0.00346947 -0.00302768 -0.00265919 -0.00240269 -0.00227851 -0.00228386 -0.00239232 -0.00255737 -0.00271952 -0.002817 -0.00279991 -0.00264488 -0.00236476 -0.002008 -0.00164637 -0.00135538 -0.00119457 -0.00119421 -0.00135181 -0.00163763 -0.00200584 -0.00240669 -0.00279623 -0.0031418 -0.00342327 -0.00363133 -0.00376419 -0.00382303 0 
0 -0.00590768 -0.0060747 -0.00630132 -0.00659222 -0.00693794 -0.00731269 -0.00767168 -0.00795467 -0.00809715 -0.00804791 -0.00778796 -0.00734274 -0.00678034 -0.00619262 -0.0056648 -0.00524626 -0.00493624 -0.00469141 -0.00445013 -0.00416008 -0.00379621 -0.00336474 -0.00289708 -0.00244013 -0.00204616 -0.00176203 -0.00161837 -0.00162112 -0.00174827 -0.00195259 -0.00216949 -0.00232955 -0.0023743 -0.00227228 -0.00202988 -0.00169201 -0.00133079 -0.001026 -0.000844266 -0.000823941 -0.000969623 -0.00125638 -0.0016404 -0.0020715 -0.00250372 -0.00290168 -0.00324255 -0.00351466 -0.00371429 -0.00384288 0 
0 -0.00604689 -0.00614935 -0.00632129 -0.00656407 -0.00686502 -0.00719379 -0.00750076 -0.00772213 -0.00779272 -0.00766455 -0.00732547 -0.00680963 -0.00619262 -0.00556981 -0.0050249 -0.00460205 -0.00429492 -0.00405707 -0.00382693 -0.00355329 -0.00321038 -0.00280041 -0.00234883 -0.00189778 -0.00149863 -0.00120205 -0.00104585 -0.001044 -0.00118054 -0.00141049 -0.0016672 -0.00187572 -0.00197003 -0.00191067 -0.00169709 -0.00136976 -0.000999998 -0.000670643 -0.000454445 -0.000397301 -0.000510998 -0.000776024 -0.00115159 -0.00158833 -0.00203947 -0.00246808 -0.0028496 -0.00317084 -0.00342675 -0.00361961 0 
0 -0.00591162 -0.00595691 -0.00608903 -0.00630487 -0.00658741 -0.00690056 -0.00718881 -0.00738389 -0.00741904 -0.00724844 -0.00686533 -0.00631053 -0.0056648 -0.0050249 -0.00447173 -0.00404459 -0.00373348 -0.00349215 -0.00326283 -0.00299902 -0.00267697 -0.00229627 -0.00187607 -0.0014513 -0.00106822 -0.000776474 -0.00061717 -0.000610656 -0.000748171 -0.000990039 -0.00127127 -0.00151433 -0.0016472 -0.00162256 -0.00143211 -0.00111054 -0.000726806 -0.000365361 -0.000103945 4.59878e-06 -5.8649e-05 -0.000280049 -0.000622648 -0.00103885 -0.00148212 -0.00191487 -0.00231168 -0.00265857 -0.0029499 -0.00318916 0 
0 -0.00552876 -0.00553654 -0.0056534 -0.00587085 -0.00616642 -0.00649734 -0.00680149 -0.00700551 -0.0070404 -0.00686155 -0.00646614 -0.00589977 -0.00524626 -0.00460205 -0.00404459 -0.00360901 -0.0032838 -0.00302589 -0.00278468 -0.00252141 -0.00221678 -0.00186931 -0.00149197 -0.00111076 -0.000763426 -0.000494091 -0.000343073 -0.000334794 -0.000467852 -0.000710353 -0.00100255 -0.0012677 -0.00142995 -0.00143474 -0.00126535 -0.000949292 -0.00055148 -0.0001564 0.000154429 0.000321945 0.000320312 0.000157109 -0.000134987 -0.000510682 -0.000924157 -0.00133761 -0.00172508 -0.00207221 -0.00237319 -0.00263275 0 
